idempresa,empresa,direccion,localidad,provincia,idproducto,producto,idtipohorario,tipohorario,precio,fecha_vigencia,idempresabandera,empresabandera,latitud,longitud,geojson
8998,DEARR S.R.L.,DE LA ESTANCIA 2195,USHUAIA,TIERRA DEL FUEGO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,586.0,2024-01-03 09:00:00,2,YPF,-54.829501,-68.353252,"{""type"":""Point"",""coordinates"":[-68.353252,-54.829501]}"
8998,DEARR S.R.L.,DE LA ESTANCIA 2195,USHUAIA,TIERRA DEL FUEGO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,465.0,2023-12-13 22:00:00,2,YPF,-54.829501,-68.353252,"{""type"":""Point"",""coordinates"":[-68.353252,-54.829501]}"
8998,DEARR S.R.L.,DE LA ESTANCIA 2195,USHUAIA,TIERRA DEL FUEGO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,465.0,2023-12-13 22:00:00,2,YPF,-54.829501,-68.353252,"{""type"":""Point"",""coordinates"":[-68.353252,-54.829501]}"
5335,DECAFIP SRL,RUTAS 13 Y 158,LAS VARILLAS,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,858.0,2024-02-01 00:00:00,2,YPF,-31.86826,-62.7095,"{""type"":""Point"",""coordinates"":[-62.7095,-31.86826]}"
5335,DECAFIP SRL,RUTAS 13 Y 158,LAS VARILLAS,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,858.0,2024-02-01 00:00:00,2,YPF,-31.86826,-62.7095,"{""type"":""Point"",""coordinates"":[-62.7095,-31.86826]}"
5335,DECAFIP SRL,RUTAS 13 Y 158,LAS VARILLAS,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,966.0,2024-04-01 00:00:00,2,YPF,-31.86826,-62.7095,"{""type"":""Point"",""coordinates"":[-62.7095,-31.86826]}"
5335,DECAFIP SRL,RUTAS 13 Y 158,LAS VARILLAS,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,966.0,2024-04-01 00:00:00,2,YPF,-31.86826,-62.7095,"{""type"":""Point"",""coordinates"":[-62.7095,-31.86826]}"
5335,DECAFIP SRL,RUTAS 13 Y 158,LAS VARILLAS,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1005.0,2024-05-01 00:00:00,2,YPF,-31.86826,-62.7095,"{""type"":""Point"",""coordinates"":[-62.7095,-31.86826]}"
5335,DECAFIP SRL,RUTAS 13 Y 158,LAS VARILLAS,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1005.0,2024-05-01 00:00:00,2,YPF,-31.86826,-62.7095,"{""type"":""Point"",""coordinates"":[-62.7095,-31.86826]}"
5335,DECAFIP SRL,RUTAS 13 Y 158,LAS VARILLAS,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1046.0,2024-06-01 00:00:00,2,YPF,-31.86826,-62.7095,"{""type"":""Point"",""coordinates"":[-62.7095,-31.86826]}"
5335,DECAFIP SRL,RUTAS 13 Y 158,LAS VARILLAS,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1046.0,2024-06-01 00:00:00,2,YPF,-31.86826,-62.7095,"{""type"":""Point"",""coordinates"":[-62.7095,-31.86826]}"
5335,DECAFIP SRL,RUTAS 13 Y 158,LAS VARILLAS,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1077.0,2024-07-01 00:00:00,2,YPF,-31.86826,-62.7095,"{""type"":""Point"",""coordinates"":[-62.7095,-31.86826]}"
5335,DECAFIP SRL,RUTAS 13 Y 158,LAS VARILLAS,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1077.0,2024-07-01 00:00:00,2,YPF,-31.86826,-62.7095,"{""type"":""Point"",""coordinates"":[-62.7095,-31.86826]}"
5335,DECAFIP SRL,RUTAS 13 Y 158,LAS VARILLAS,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,923.0,2024-03-02 00:00:00,2,YPF,-31.86826,-62.7095,"{""type"":""Point"",""coordinates"":[-62.7095,-31.86826]}"
5335,DECAFIP SRL,RUTAS 13 Y 158,LAS VARILLAS,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,923.0,2024-03-02 00:00:00,2,YPF,-31.86826,-62.7095,"{""type"":""Point"",""coordinates"":[-62.7095,-31.86826]}"
5335,DECAFIP SRL,RUTAS 13 Y 158,LAS VARILLAS,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,806.0,2024-01-03 09:00:00,2,YPF,-31.86826,-62.7095,"{""type"":""Point"",""coordinates"":[-62.7095,-31.86826]}"
5335,DECAFIP SRL,RUTAS 13 Y 158,LAS VARILLAS,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,806.0,2024-01-03 09:00:00,2,YPF,-31.86826,-62.7095,"{""type"":""Point"",""coordinates"":[-62.7095,-31.86826]}"
5335,DECAFIP SRL,RUTAS 13 Y 158,LAS VARILLAS,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,639.0,2023-12-13 22:00:00,2,YPF,-31.86826,-62.7095,"{""type"":""Point"",""coordinates"":[-62.7095,-31.86826]}"
5335,DECAFIP SRL,RUTAS 13 Y 158,LAS VARILLAS,CORDOBA,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,639.0,2023-12-13 22:00:00,2,YPF,-31.86826,-62.7095,"{""type"":""Point"",""coordinates"":[-62.7095,-31.86826]}"
3328,DEL CAMPO COMBUSTIBLES SRL.,AVENIDA 25 DE MAYO 833,VILLA ANGELA,CHACO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,858.0,2024-02-01 00:00:00,2,YPF,-27.570329,-60.711443,"{""type"":""Point"",""coordinates"":[-60.711443,-27.570329]}"
3328,DEL CAMPO COMBUSTIBLES SRL.,AVENIDA 25 DE MAYO 833,VILLA ANGELA,CHACO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,858.0,2024-02-01 00:00:00,2,YPF,-27.570329,-60.711443,"{""type"":""Point"",""coordinates"":[-60.711443,-27.570329]}"
3328,DEL CAMPO COMBUSTIBLES SRL.,AVENIDA 25 DE MAYO 833,VILLA ANGELA,CHACO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,966.0,2024-04-01 00:00:00,2,YPF,-27.570329,-60.711443,"{""type"":""Point"",""coordinates"":[-60.711443,-27.570329]}"
3328,DEL CAMPO COMBUSTIBLES SRL.,AVENIDA 25 DE MAYO 833,VILLA ANGELA,CHACO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,966.0,2024-04-01 00:00:00,2,YPF,-27.570329,-60.711443,"{""type"":""Point"",""coordinates"":[-60.711443,-27.570329]}"
3328,DEL CAMPO COMBUSTIBLES SRL.,AVENIDA 25 DE MAYO 833,VILLA ANGELA,CHACO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1005.0,2024-05-01 00:00:00,2,YPF,-27.570329,-60.711443,"{""type"":""Point"",""coordinates"":[-60.711443,-27.570329]}"
3328,DEL CAMPO COMBUSTIBLES SRL.,AVENIDA 25 DE MAYO 833,VILLA ANGELA,CHACO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1005.0,2024-05-01 00:00:00,2,YPF,-27.570329,-60.711443,"{""type"":""Point"",""coordinates"":[-60.711443,-27.570329]}"
3328,DEL CAMPO COMBUSTIBLES SRL.,AVENIDA 25 DE MAYO 833,VILLA ANGELA,CHACO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1046.0,2024-06-01 00:00:00,2,YPF,-27.570329,-60.711443,"{""type"":""Point"",""coordinates"":[-60.711443,-27.570329]}"
3328,DEL CAMPO COMBUSTIBLES SRL.,AVENIDA 25 DE MAYO 833,VILLA ANGELA,CHACO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1046.0,2024-06-01 00:00:00,2,YPF,-27.570329,-60.711443,"{""type"":""Point"",""coordinates"":[-60.711443,-27.570329]}"
3328,DEL CAMPO COMBUSTIBLES SRL.,AVENIDA 25 DE MAYO 833,VILLA ANGELA,CHACO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1077.0,2024-07-01 00:00:00,2,YPF,-27.570329,-60.711443,"{""type"":""Point"",""coordinates"":[-60.711443,-27.570329]}"
3328,DEL CAMPO COMBUSTIBLES SRL.,AVENIDA 25 DE MAYO 833,VILLA ANGELA,CHACO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1077.0,2024-07-01 00:00:00,2,YPF,-27.570329,-60.711443,"{""type"":""Point"",""coordinates"":[-60.711443,-27.570329]}"
3328,DEL CAMPO COMBUSTIBLES SRL.,AVENIDA 25 DE MAYO 833,VILLA ANGELA,CHACO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,923.0,2024-03-02 00:00:00,2,YPF,-27.570329,-60.711443,"{""type"":""Point"",""coordinates"":[-60.711443,-27.570329]}"
3328,DEL CAMPO COMBUSTIBLES SRL.,AVENIDA 25 DE MAYO 833,VILLA ANGELA,CHACO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,923.0,2024-03-02 00:00:00,2,YPF,-27.570329,-60.711443,"{""type"":""Point"",""coordinates"":[-60.711443,-27.570329]}"
3328,DEL CAMPO COMBUSTIBLES SRL.,AVENIDA 25 DE MAYO 833,VILLA ANGELA,CHACO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,806.0,2024-01-03 09:00:00,2,YPF,-27.570329,-60.711443,"{""type"":""Point"",""coordinates"":[-60.711443,-27.570329]}"
3328,DEL CAMPO COMBUSTIBLES SRL.,AVENIDA 25 DE MAYO 833,VILLA ANGELA,CHACO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,806.0,2024-01-03 09:00:00,2,YPF,-27.570329,-60.711443,"{""type"":""Point"",""coordinates"":[-60.711443,-27.570329]}"
3328,DEL CAMPO COMBUSTIBLES SRL.,AVENIDA 25 DE MAYO 833,VILLA ANGELA,CHACO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,639.0,2023-12-13 22:00:00,2,YPF,-27.570329,-60.711443,"{""type"":""Point"",""coordinates"":[-60.711443,-27.570329]}"
3328,DEL CAMPO COMBUSTIBLES SRL.,AVENIDA 25 DE MAYO 833,VILLA ANGELA,CHACO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,639.0,2023-12-13 22:00:00,2,YPF,-27.570329,-60.711443,"{""type"":""Point"",""coordinates"":[-60.711443,-27.570329]}"
2497,DEL GOLF S.A.,Av. Fondo de la Legua 2129,VILLA ADELINA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,830.0,2024-02-01 00:00:00,2,YPF,-34.50748,-58.53578,"{""type"":""Point"",""coordinates"":[-58.53578,-34.50748]}"
2497,DEL GOLF S.A.,Av. Fondo de la Legua 2129,VILLA ADELINA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,830.0,2024-02-01 00:00:00,2,YPF,-34.50748,-58.53578,"{""type"":""Point"",""coordinates"":[-58.53578,-34.50748]}"
2497,DEL GOLF S.A.,Av. Fondo de la Legua 2129,VILLA ADELINA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,832.0,2024-03-01 00:00:00,2,YPF,-34.50748,-58.53578,"{""type"":""Point"",""coordinates"":[-58.53578,-34.50748]}"
2497,DEL GOLF S.A.,Av. Fondo de la Legua 2129,VILLA ADELINA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,832.0,2024-03-01 00:00:00,2,YPF,-34.50748,-58.53578,"{""type"":""Point"",""coordinates"":[-58.53578,-34.50748]}"
2497,DEL GOLF S.A.,Av. Fondo de la Legua 2129,VILLA ADELINA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,937.0,2024-04-01 00:00:00,2,YPF,-34.50748,-58.53578,"{""type"":""Point"",""coordinates"":[-58.53578,-34.50748]}"
2497,DEL GOLF S.A.,Av. Fondo de la Legua 2129,VILLA ADELINA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,937.0,2024-04-01 00:00:00,2,YPF,-34.50748,-58.53578,"{""type"":""Point"",""coordinates"":[-58.53578,-34.50748]}"
2497,DEL GOLF S.A.,Av. Fondo de la Legua 2129,VILLA ADELINA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,974.0,2024-05-01 00:00:00,2,YPF,-34.50748,-58.53578,"{""type"":""Point"",""coordinates"":[-58.53578,-34.50748]}"
2497,DEL GOLF S.A.,Av. Fondo de la Legua 2129,VILLA ADELINA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,974.0,2024-05-01 00:00:00,2,YPF,-34.50748,-58.53578,"{""type"":""Point"",""coordinates"":[-58.53578,-34.50748]}"
2497,DEL GOLF S.A.,Av. Fondo de la Legua 2129,VILLA ADELINA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1013.0,2024-06-01 00:00:00,2,YPF,-34.50748,-58.53578,"{""type"":""Point"",""coordinates"":[-58.53578,-34.50748]}"
2497,DEL GOLF S.A.,Av. Fondo de la Legua 2129,VILLA ADELINA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1013.0,2024-06-01 00:00:00,2,YPF,-34.50748,-58.53578,"{""type"":""Point"",""coordinates"":[-58.53578,-34.50748]}"
2497,DEL GOLF S.A.,Av. Fondo de la Legua 2129,VILLA ADELINA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1043.0,2024-07-01 00:00:00,2,YPF,-34.50748,-58.53578,"{""type"":""Point"",""coordinates"":[-58.53578,-34.50748]}"
2497,DEL GOLF S.A.,Av. Fondo de la Legua 2129,VILLA ADELINA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1043.0,2024-07-01 00:00:00,2,YPF,-34.50748,-58.53578,"{""type"":""Point"",""coordinates"":[-58.53578,-34.50748]}"
2497,DEL GOLF S.A.,Av. Fondo de la Legua 2129,VILLA ADELINA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,895.0,2024-03-02 00:00:00,2,YPF,-34.50748,-58.53578,"{""type"":""Point"",""coordinates"":[-58.53578,-34.50748]}"
2497,DEL GOLF S.A.,Av. Fondo de la Legua 2129,VILLA ADELINA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,895.0,2024-03-02 00:00:00,2,YPF,-34.50748,-58.53578,"{""type"":""Point"",""coordinates"":[-58.53578,-34.50748]}"
2497,DEL GOLF S.A.,Av. Fondo de la Legua 2129,VILLA ADELINA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,778.0,2024-01-03 09:00:00,2,YPF,-34.50748,-58.53578,"{""type"":""Point"",""coordinates"":[-58.53578,-34.50748]}"
2497,DEL GOLF S.A.,Av. Fondo de la Legua 2129,VILLA ADELINA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,778.0,2024-01-03 09:00:00,2,YPF,-34.50748,-58.53578,"{""type"":""Point"",""coordinates"":[-58.53578,-34.50748]}"
2497,DEL GOLF S.A.,Av. Fondo de la Legua 2129,VILLA ADELINA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,780.0,2024-01-04 00:00:00,2,YPF,-34.50748,-58.53578,"{""type"":""Point"",""coordinates"":[-58.53578,-34.50748]}"
2497,DEL GOLF S.A.,Av. Fondo de la Legua 2129,VILLA ADELINA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,780.0,2024-01-04 00:00:00,2,YPF,-34.50748,-58.53578,"{""type"":""Point"",""coordinates"":[-58.53578,-34.50748]}"
2497,DEL GOLF S.A.,Av. Fondo de la Legua 2129,VILLA ADELINA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,619.0,2023-12-13 22:00:00,2,YPF,-34.50748,-58.53578,"{""type"":""Point"",""coordinates"":[-58.53578,-34.50748]}"
2497,DEL GOLF S.A.,Av. Fondo de la Legua 2129,VILLA ADELINA,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,619.0,2023-12-13 22:00:00,2,YPF,-34.50748,-58.53578,"{""type"":""Point"",""coordinates"":[-58.53578,-34.50748]}"
8428,DEL PARQUE SRL,SILVIO TOSELLO 1480,NEUQUEN,NEUQUEN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,653.0,2024-02-01 00:00:00,2,YPF,-38.908931,-68.080039,"{""type"":""Point"",""coordinates"":[-68.080039,-38.908931]}"
8428,DEL PARQUE SRL,SILVIO TOSELLO 1480,NEUQUEN,NEUQUEN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,653.0,2024-02-01 00:00:00,2,YPF,-38.908931,-68.080039,"{""type"":""Point"",""coordinates"":[-68.080039,-38.908931]}"
8428,DEL PARQUE SRL,SILVIO TOSELLO 1480,NEUQUEN,NEUQUEN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,735.0,2024-04-01 00:00:00,2,YPF,-38.908931,-68.080039,"{""type"":""Point"",""coordinates"":[-68.080039,-38.908931]}"
8428,DEL PARQUE SRL,SILVIO TOSELLO 1480,NEUQUEN,NEUQUEN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,735.0,2024-04-01 00:00:00,2,YPF,-38.908931,-68.080039,"{""type"":""Point"",""coordinates"":[-68.080039,-38.908931]}"
8428,DEL PARQUE SRL,SILVIO TOSELLO 1480,NEUQUEN,NEUQUEN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,764.0,2024-05-01 00:00:00,2,YPF,-38.908931,-68.080039,"{""type"":""Point"",""coordinates"":[-68.080039,-38.908931]}"
8428,DEL PARQUE SRL,SILVIO TOSELLO 1480,NEUQUEN,NEUQUEN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,764.0,2024-05-01 00:00:00,2,YPF,-38.908931,-68.080039,"{""type"":""Point"",""coordinates"":[-68.080039,-38.908931]}"
8428,DEL PARQUE SRL,SILVIO TOSELLO 1480,NEUQUEN,NEUQUEN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,795.0,2024-06-01 00:00:00,2,YPF,-38.908931,-68.080039,"{""type"":""Point"",""coordinates"":[-68.080039,-38.908931]}"
8428,DEL PARQUE SRL,SILVIO TOSELLO 1480,NEUQUEN,NEUQUEN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,795.0,2024-06-01 00:00:00,2,YPF,-38.908931,-68.080039,"{""type"":""Point"",""coordinates"":[-68.080039,-38.908931]}"
8428,DEL PARQUE SRL,SILVIO TOSELLO 1480,NEUQUEN,NEUQUEN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,850.0,2024-07-01 00:00:00,2,YPF,-38.908931,-68.080039,"{""type"":""Point"",""coordinates"":[-68.080039,-38.908931]}"
8428,DEL PARQUE SRL,SILVIO TOSELLO 1480,NEUQUEN,NEUQUEN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,850.0,2024-07-01 00:00:00,2,YPF,-38.908931,-68.080039,"{""type"":""Point"",""coordinates"":[-68.080039,-38.908931]}"
8428,DEL PARQUE SRL,SILVIO TOSELLO 1480,NEUQUEN,NEUQUEN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,702.0,2024-03-02 00:00:00,2,YPF,-38.908931,-68.080039,"{""type"":""Point"",""coordinates"":[-68.080039,-38.908931]}"
8428,DEL PARQUE SRL,SILVIO TOSELLO 1480,NEUQUEN,NEUQUEN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,702.0,2024-03-02 00:00:00,2,YPF,-38.908931,-68.080039,"{""type"":""Point"",""coordinates"":[-68.080039,-38.908931]}"
8428,DEL PARQUE SRL,SILVIO TOSELLO 1480,NEUQUEN,NEUQUEN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,642.0,2024-01-03 09:00:00,2,YPF,-38.908931,-68.080039,"{""type"":""Point"",""coordinates"":[-68.080039,-38.908931]}"
8428,DEL PARQUE SRL,SILVIO TOSELLO 1480,NEUQUEN,NEUQUEN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,642.0,2024-01-03 09:00:00,2,YPF,-38.908931,-68.080039,"{""type"":""Point"",""coordinates"":[-68.080039,-38.908931]}"
8428,DEL PARQUE SRL,SILVIO TOSELLO 1480,NEUQUEN,NEUQUEN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,509.0,2023-12-13 22:00:00,2,YPF,-38.908931,-68.080039,"{""type"":""Point"",""coordinates"":[-68.080039,-38.908931]}"
8428,DEL PARQUE SRL,SILVIO TOSELLO 1480,NEUQUEN,NEUQUEN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,509.0,2023-12-13 22:00:00,2,YPF,-38.908931,-68.080039,"{""type"":""Point"",""coordinates"":[-68.080039,-38.908931]}"
8428,DEL PARQUE SRL,SILVIO TOSELLO 1480,NEUQUEN,NEUQUEN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,825.0,2024-06-26 00:00:00,2,YPF,-38.908931,-68.080039,"{""type"":""Point"",""coordinates"":[-68.080039,-38.908931]}"
8428,DEL PARQUE SRL,SILVIO TOSELLO 1480,NEUQUEN,NEUQUEN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,825.0,2024-06-26 00:00:00,2,YPF,-38.908931,-68.080039,"{""type"":""Point"",""coordinates"":[-68.080039,-38.908931]}"
3091,"DE RODRIGUEZ , TERESITA ENCARNACION LUCENA",lib.san martin 7286(o),RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,839.0,2024-02-01 00:00:00,2,YPF,-31.52559,-68.62862,"{""type"":""Point"",""coordinates"":[-68.62862,-31.52559]}"
3091,"DE RODRIGUEZ , TERESITA ENCARNACION LUCENA",lib.san martin 7286(o),RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,839.0,2024-02-01 00:00:00,2,YPF,-31.52559,-68.62862,"{""type"":""Point"",""coordinates"":[-68.62862,-31.52559]}"
3091,"DE RODRIGUEZ , TERESITA ENCARNACION LUCENA",lib.san martin 7286(o),RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,944.0,2024-04-01 00:00:00,2,YPF,-31.52559,-68.62862,"{""type"":""Point"",""coordinates"":[-68.62862,-31.52559]}"
3091,"DE RODRIGUEZ , TERESITA ENCARNACION LUCENA",lib.san martin 7286(o),RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,944.0,2024-04-01 00:00:00,2,YPF,-31.52559,-68.62862,"{""type"":""Point"",""coordinates"":[-68.62862,-31.52559]}"
3091,"DE RODRIGUEZ , TERESITA ENCARNACION LUCENA",lib.san martin 7286(o),RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,982.0,2024-05-01 00:00:00,2,YPF,-31.52559,-68.62862,"{""type"":""Point"",""coordinates"":[-68.62862,-31.52559]}"
3091,"DE RODRIGUEZ , TERESITA ENCARNACION LUCENA",lib.san martin 7286(o),RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,982.0,2024-05-01 00:00:00,2,YPF,-31.52559,-68.62862,"{""type"":""Point"",""coordinates"":[-68.62862,-31.52559]}"
3091,"DE RODRIGUEZ , TERESITA ENCARNACION LUCENA",lib.san martin 7286(o),RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1022.0,2024-06-01 00:00:00,2,YPF,-31.52559,-68.62862,"{""type"":""Point"",""coordinates"":[-68.62862,-31.52559]}"
3091,"DE RODRIGUEZ , TERESITA ENCARNACION LUCENA",lib.san martin 7286(o),RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1022.0,2024-06-01 00:00:00,2,YPF,-31.52559,-68.62862,"{""type"":""Point"",""coordinates"":[-68.62862,-31.52559]}"
3091,"DE RODRIGUEZ , TERESITA ENCARNACION LUCENA",lib.san martin 7286(o),RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1053.0,2024-07-01 00:00:00,2,YPF,-31.52559,-68.62862,"{""type"":""Point"",""coordinates"":[-68.62862,-31.52559]}"
3091,"DE RODRIGUEZ , TERESITA ENCARNACION LUCENA",lib.san martin 7286(o),RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1053.0,2024-07-01 00:00:00,2,YPF,-31.52559,-68.62862,"{""type"":""Point"",""coordinates"":[-68.62862,-31.52559]}"
3091,"DE RODRIGUEZ , TERESITA ENCARNACION LUCENA",lib.san martin 7286(o),RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,902.0,2024-03-02 00:00:00,2,YPF,-31.52559,-68.62862,"{""type"":""Point"",""coordinates"":[-68.62862,-31.52559]}"
3091,"DE RODRIGUEZ , TERESITA ENCARNACION LUCENA",lib.san martin 7286(o),RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,902.0,2024-03-02 00:00:00,2,YPF,-31.52559,-68.62862,"{""type"":""Point"",""coordinates"":[-68.62862,-31.52559]}"
3091,"DE RODRIGUEZ , TERESITA ENCARNACION LUCENA",lib.san martin 7286(o),RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,788.0,2024-01-03 09:00:00,2,YPF,-31.52559,-68.62862,"{""type"":""Point"",""coordinates"":[-68.62862,-31.52559]}"
3091,"DE RODRIGUEZ , TERESITA ENCARNACION LUCENA",lib.san martin 7286(o),RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,788.0,2024-01-03 09:00:00,2,YPF,-31.52559,-68.62862,"{""type"":""Point"",""coordinates"":[-68.62862,-31.52559]}"
3091,"DE RODRIGUEZ , TERESITA ENCARNACION LUCENA",lib.san martin 7286(o),RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,625.0,2023-12-13 22:00:00,2,YPF,-31.52559,-68.62862,"{""type"":""Point"",""coordinates"":[-68.62862,-31.52559]}"
3091,"DE RODRIGUEZ , TERESITA ENCARNACION LUCENA",lib.san martin 7286(o),RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,625.0,2023-12-13 22:00:00,2,YPF,-31.52559,-68.62862,"{""type"":""Point"",""coordinates"":[-68.62862,-31.52559]}"
7829,DESTINATUM S.A.,Av Eva Peron 6102,CAPITAL FEDERAL,CAPITAL FEDERAL,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,762.0,2024-02-01 00:00:00,2,YPF,-34.66553,-58.49096,"{""type"":""Point"",""coordinates"":[-58.49096,-34.66553]}"
7829,DESTINATUM S.A.,Av Eva Peron 6102,CAPITAL FEDERAL,CAPITAL FEDERAL,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,762.0,2024-02-01 00:00:00,2,YPF,-34.66553,-58.49096,"{""type"":""Point"",""coordinates"":[-58.49096,-34.66553]}"
